,User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
8462,user9616,Product10,Initiated,Coupon unknown,2022-06-16 18:32:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8463,user9617,Product4,paid,Coupon unknown,2022-06-16 18:27:00,2022-06-16 00:00:00,Direct,2022.0,upi,INR,Bank unknown
8464,user9618,Product5,Initiated,Coupon unknown,2022-06-16 18:26:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8465,user9619,Product46,Initiated,Coupon unknown,2022-06-16 18:25:00,2022-06-16 00:00:00,Influencer,1490.0,Payment Mode unknown,INR,Bank unknown
8466,user9617,Product4,Initiated,Coupon unknown,2022-06-16 18:25:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8467,user9621,Product8,Initiated,Coupon unknown,2022-06-16 18:22:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8468,user9623,Product5,Initiated,Coupon unknown,2022-06-16 18:14:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8469,user9624,Product8,Initiated,Coupon unknown,2022-06-16 17:40:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8470,user9625,Product8,Initiated,Coupon unknown,2022-06-16 17:39:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8471,user9625,Product8,Initiated,Coupon unknown,2022-06-16 17:39:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8472,user9627,Product8,Initiated,Coupon unknown,2022-06-16 17:33:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8473,user9628,Product43,Initiated,Coupon unknown,2022-06-16 17:31:00,2022-06-16 00:00:00,Email,399.0,Payment Mode unknown,INR,Bank unknown
8474,user1343,Product8,Initiated,Coupon unknown,2022-06-16 17:29:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8475,user9629,Product39,Initiated,Coupon unknown,2022-06-16 17:12:00,2022-06-16 00:00:00,Influencer,1000.0,Payment Mode unknown,INR,Bank unknown
8476,user9630,Product8,Initiated,Coupon unknown,2022-06-16 16:58:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8477,user9631,Product97,Initiated,Coupon unknown,2022-06-16 16:45:00,2022-06-16 00:00:00,Direct,1000.0,Payment Mode unknown,INR,Bank unknown
8478,user9632,Product11,Initiated,Coupon26,2022-06-16 16:42:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8479,user9633,Product4,Initiated,Coupon unknown,2022-06-16 19:22:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8480,user9634,Product24,Initiated,Coupon26,2022-06-16 19:20:00,2022-06-16 00:00:00,Influencer,666.0,Payment Mode unknown,INR,Bank unknown
8481,user9635,Product70,Initiated,Coupon unknown,2022-06-16 19:19:00,2022-06-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
8482,user9615,Product5,paid,Coupon unknown,2022-06-16 19:18:00,2022-06-16 00:00:00,Direct,1999.0,upi,INR,Bank unknown
8483,user9636,Product3,Initiated,Coupon unknown,2022-06-16 19:06:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8484,user9637,Product10,Initiated,Coupon unknown,2022-06-16 19:05:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8485,user9638,Product4,Initiated,Coupon unknown,2022-06-16 18:37:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8486,user9639,Product8,Initiated,Coupon unknown,2022-06-16 18:20:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8487,user9642,Product8,Initiated,Coupon unknown,2022-06-16 17:40:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8488,user9628,Product43,Initiated,Coupon unknown,2022-06-16 17:31:00,2022-06-16 00:00:00,Email,399.0,Payment Mode unknown,INR,Bank unknown
8489,user9628,Product43,Initiated,Coupon unknown,2022-06-16 17:31:00,2022-06-16 00:00:00,Email,399.0,Payment Mode unknown,INR,Bank unknown
8490,user9628,Product43,Initiated,Coupon unknown,2022-06-16 17:31:00,2022-06-16 00:00:00,Email,399.0,Payment Mode unknown,INR,Bank unknown
8491,user9625,Product8,Initiated,Coupon unknown,2022-06-16 17:25:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8492,user9615,Product5,Initiated,Coupon unknown,2022-06-16 17:24:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8493,user9643,Product9,Initiated,Coupon unknown,2022-06-16 17:23:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8494,user9560,Product10,Initiated,Coupon unknown,2022-06-16 17:17:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8495,user9645,Product8,Initiated,Coupon unknown,2022-06-16 17:08:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8496,user9646,Product22,Initiated,Coupon unknown,2022-06-16 17:05:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8497,user9647,Product45,Initiated,Coupon unknown,2022-06-16 16:58:00,2022-06-16 00:00:00,Direct,1208.0,Payment Mode unknown,INR,Bank unknown
8498,user9649,Product8,Initiated,Coupon unknown,2022-06-16 16:51:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8499,user9632,Product11,Initiated,Coupon26,2022-06-16 16:42:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8500,user9650,Product5,Initiated,Coupon unknown,2022-06-16 16:37:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8501,user9651,Product8,Initiated,Coupon unknown,2022-06-16 18:06:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8502,user9652,Product8,Initiated,Coupon unknown,2022-06-16 17:58:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8503,user891,Product8,Initiated,Coupon unknown,2022-06-16 17:29:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8504,user9654,Product35,Initiated,Coupon unknown,2022-06-16 17:17:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8505,user9655,Product8,Initiated,Coupon unknown,2022-06-16 17:12:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8506,user9657,Product8,Initiated,Coupon unknown,2022-06-16 16:47:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8507,user9657,Product8,Initiated,Coupon unknown,2022-06-16 16:47:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8508,user9658,Product75,Initiated,Coupon unknown,2022-06-16 16:45:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8509,user9659,Product8,Initiated,Coupon unknown,2022-06-16 16:06:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8510,user9660,Product30,Initiated,Coupon unknown,2022-06-16 15:48:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8511,user9445,Product14,paid,Coupon unknown,2022-06-16 15:45:00,2022-06-16 00:00:00,Direct,699.0,upi,INR,Bank unknown
8512,user9663,Product10,Initiated,Coupon unknown,2022-06-16 16:28:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8513,user9553,Product19,Initiated,Coupon unknown,2022-06-16 16:19:00,2022-06-16 00:00:00,Direct,2999.0,Payment Mode unknown,INR,Bank unknown
8514,user9665,Product29,Initiated,Coupon unknown,2022-06-16 15:49:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8515,user9666,Product12,Initiated,Coupon unknown,2022-06-16 15:40:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8516,user9668,Product3,Initiated,Coupon unknown,2022-06-16 15:28:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8517,user9671,Product75,Initiated,Coupon unknown,2022-06-16 14:56:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8518,user9673,Product8,Initiated,Coupon85,2022-06-16 14:55:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8519,user9674,Product1,Initiated,Coupon unknown,2022-06-16 14:55:00,2022-06-16 00:00:00,Direct,3999.0,Payment Mode unknown,INR,Bank unknown
8520,user9671,Product75,Initiated,Coupon unknown,2022-06-16 14:53:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8521,user9097,Product24,Initiated,Coupon unknown,2022-06-16 14:51:00,2022-06-16 00:00:00,Influencer,666.0,Payment Mode unknown,INR,Bank unknown
8522,user9676,Product58,Initiated,Coupon unknown,2022-06-16 14:48:00,2022-06-16 00:00:00,Direct,990.0,Payment Mode unknown,INR,Bank unknown
8523,user9677,Product8,Initiated,Coupon unknown,2022-06-16 14:44:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8524,user9679,Product18,Initiated,Coupon unknown,2022-06-16 14:33:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8525,user9680,Product4,Initiated,Coupon unknown,2022-06-16 14:23:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8526,user9683,Product8,Initiated,Coupon unknown,2022-06-16 14:11:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8527,user9685,Product8,Initiated,Coupon unknown,2022-06-16 14:02:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8528,user7980,Product70,Initiated,Coupon unknown,2022-06-16 14:00:00,2022-06-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
8529,user9686,Product11,Initiated,Coupon unknown,2022-06-16 13:57:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8530,user9650,Product5,Initiated,Coupon unknown,2022-06-16 16:36:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8531,user9688,Product3,Initiated,Coupon unknown,2022-06-16 16:21:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8532,user9689,Product8,Initiated,Coupon unknown,2022-06-16 16:19:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8533,user9690,Product11,Initiated,Coupon unknown,2022-06-16 16:12:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8534,user9691,Product8,Initiated,Coupon unknown,2022-06-16 16:08:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8535,user9659,Product8,Initiated,Coupon unknown,2022-06-16 16:07:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8536,user9692,Product139,Initiated,Coupon unknown,2022-06-16 15:57:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8537,user9693,Product8,Initiated,Coupon unknown,2022-06-16 15:47:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8538,user9695,Product32,Initiated,Coupon unknown,2022-06-16 15:28:00,2022-06-16 00:00:00,Direct,69.0,Payment Mode unknown,USD,Bank unknown
8539,user9696,Product9,Initiated,Coupon unknown,2022-06-16 15:16:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8540,user9697,Product8,Initiated,Coupon unknown,2022-06-16 15:14:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8541,user9673,Product8,Initiated,Coupon unknown,2022-06-16 15:02:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8542,user9673,Product8,Initiated,Coupon85,2022-06-16 14:54:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8543,user9671,Product75,Initiated,Coupon unknown,2022-06-16 14:54:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8544,user829,Product2,Initiated,Coupon unknown,2022-06-16 14:25:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8545,user9698,Product3,Initiated,Coupon unknown,2022-06-16 14:09:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8546,user9699,Product8,Initiated,Coupon unknown,2022-06-16 14:05:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8547,user9700,Product50,Initiated,Coupon unknown,2022-06-16 14:04:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8548,user9701,Product5,Initiated,Coupon unknown,2022-06-16 13:56:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8549,user9703,Product8,Initiated,Coupon unknown,2022-06-16 15:25:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8550,user9696,Product9,paid,Coupon unknown,2022-06-16 15:18:00,2022-06-16 00:00:00,Direct,999.0,paylater,INR,Bank unknown
8551,user9704,Product10,Initiated,Coupon unknown,2022-06-16 15:17:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8552,user9705,Product9,Initiated,Coupon unknown,2022-06-16 15:16:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8553,user9671,Product75,Initiated,Coupon unknown,2022-06-16 15:07:00,2022-06-16 00:00:00,Email,1499.0,Payment Mode unknown,INR,Bank unknown
8554,user9706,Product5,Initiated,Coupon unknown,2022-06-16 15:06:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8555,user9707,Product3,Initiated,Coupon unknown,2022-06-16 15:03:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8556,user9673,Product8,Initiated,Coupon unknown,2022-06-16 15:02:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8557,user9671,Product75,Initiated,Coupon unknown,2022-06-16 15:01:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8558,user9674,Product1,Initiated,Coupon9,2022-06-16 14:55:00,2022-06-16 00:00:00,Direct,2000.0,Payment Mode unknown,INR,Bank unknown
8559,user9671,Product75,Initiated,Coupon unknown,2022-06-16 14:55:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8560,user9708,Product3,Initiated,Coupon unknown,2022-06-16 14:53:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8561,user9709,Product4,Initiated,Coupon unknown,2022-06-16 14:41:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8562,user9710,Product8,Initiated,Coupon unknown,2022-06-16 14:17:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8563,user9711,Product8,Initiated,Coupon unknown,2022-06-16 14:07:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8564,user9713,Product8,Initiated,Coupon unknown,2022-06-16 13:55:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8565,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8566,user9715,Product12,Initiated,Coupon unknown,2022-06-16 13:50:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8567,user9685,Product8,Initiated,Coupon unknown,2022-06-16 13:30:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8568,user9719,Product4,paid,Coupon unknown,2022-06-16 13:26:00,2022-06-16 00:00:00,Direct,2022.0,upi,INR,Bank unknown
8569,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8570,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8571,user9723,Product12,Initiated,Coupon unknown,2022-06-16 13:43:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8572,user9724,Product8,Initiated,Coupon unknown,2022-06-16 13:22:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8573,user9546,Product18,Initiated,Coupon unknown,2022-06-16 12:50:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8574,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:47:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8575,user9730,Product14,Initiated,Coupon unknown,2022-06-16 12:43:00,2022-06-16 00:00:00,Influencer,49.0,Payment Mode unknown,USD,Bank unknown
8576,user9731,Product8,Initiated,Coupon unknown,2022-06-16 12:36:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8577,user9732,Product38,Initiated,Coupon unknown,2022-06-16 12:30:00,2022-06-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
8578,user9733,Product8,Initiated,Coupon unknown,2022-06-16 12:15:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8579,user9734,Product8,Initiated,Coupon unknown,2022-06-16 12:01:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8580,user9734,Product8,Initiated,Coupon unknown,2022-06-16 12:01:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8581,user9735,Product8,Initiated,Coupon unknown,2022-06-16 12:00:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8582,user9736,Product10,Initiated,Coupon unknown,2022-06-16 11:55:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8583,user9738,Product107,Initiated,Coupon unknown,2022-06-16 13:55:00,2022-06-16 00:00:00,Influencer,499.0,Payment Mode unknown,INR,Bank unknown
8584,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8585,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8586,user9714,Product8,Initiated,Coupon unknown,2022-06-16 13:53:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8587,user9739,Product12,Initiated,Coupon unknown,2022-06-16 13:24:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8588,user9724,Product75,Initiated,Coupon unknown,2022-06-16 13:21:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8589,user9546,Product18,Initiated,Coupon unknown,2022-06-16 12:50:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8590,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:48:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8591,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:47:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8592,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:33:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8593,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:32:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8594,user9728,Product8,Initiated,Coupon unknown,2022-06-16 12:27:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8595,user9733,Product8,Initiated,Coupon unknown,2022-06-16 12:14:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8596,user9743,Product8,Initiated,Coupon unknown,2022-06-16 11:51:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8597,user9744,Product11,Initiated,Coupon unknown,2022-06-16 13:14:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8598,user9546,Product18,Initiated,Coupon unknown,2022-06-16 12:30:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8599,user9747,Product75,Initiated,Coupon unknown,2022-06-16 12:27:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8600,user6463,Product75,Initiated,Coupon unknown,2022-06-16 12:16:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8601,user9733,Product8,Initiated,Coupon unknown,2022-06-16 12:15:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8602,user9733,Product8,Initiated,Coupon unknown,2022-06-16 12:15:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8603,user9748,Product8,Initiated,Coupon unknown,2022-06-16 12:09:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8604,user9749,Product8,Initiated,Coupon unknown,2022-06-16 12:08:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8605,user9749,Product8,Initiated,Coupon unknown,2022-06-16 12:08:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8606,user9735,Product8,Initiated,Coupon unknown,2022-06-16 12:00:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8607,user9735,Product8,Initiated,Coupon unknown,2022-06-16 12:00:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8608,user9752,Product8,Initiated,Coupon unknown,2022-06-16 11:57:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8609,user9753,Product8,Initiated,Coupon unknown,2022-06-16 11:42:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8610,user9755,Product1,Initiated,Coupon1,2022-06-16 10:56:00,2022-06-16 00:00:00,Direct,2999.0,Payment Mode unknown,INR,Bank unknown
8611,user864,Product70,Initiated,Coupon unknown,2022-06-16 11:41:00,2022-06-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
8612,user9759,Product8,Initiated,Coupon unknown,2022-06-16 11:09:00,2022-06-16 00:00:00,Influencer,59.0,Payment Mode unknown,USD,Bank unknown
8613,user9760,Product8,Initiated,Coupon unknown,2022-06-16 10:54:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8614,user9761,Product3,Initiated,Coupon unknown,2022-06-16 10:42:00,2022-06-16 00:00:00,Direct,1999.0,Payment Mode unknown,INR,Bank unknown
8615,user9763,Product97,Initiated,Coupon unknown,2022-06-16 10:33:00,2022-06-16 00:00:00,Direct,1000.0,Payment Mode unknown,INR,Bank unknown
8616,user9765,Product10,Initiated,Coupon unknown,2022-06-16 10:07:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8617,user9766,Product2,Initiated,Coupon unknown,2022-06-16 09:14:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8618,user8838,Product5,Initiated,Coupon unknown,2022-06-16 09:01:00,2022-06-16 00:00:00,Direct,149.0,Payment Mode unknown,USD,Bank unknown
8619,user9767,Product8,Initiated,Coupon unknown,2022-06-16 08:34:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8620,user9768,Product35,Initiated,Coupon unknown,2022-06-16 08:23:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8621,user9769,Product4,Initiated,Coupon unknown,2022-06-16 08:09:00,2022-06-16 00:00:00,Direct,2022.0,Payment Mode unknown,INR,Bank unknown
8622,user9770,Product2,Initiated,Coupon unknown,2022-06-16 07:58:00,2022-06-16 00:00:00,Direct,999.0,Payment Mode unknown,INR,Bank unknown
8623,user9771,Product8,Initiated,Coupon unknown,2022-06-16 07:24:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8624,user9772,Product8,Initiated,Coupon unknown,2022-06-16 10:47:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8625,user9761,Product70,Initiated,Coupon unknown,2022-06-16 10:45:00,2022-06-16 00:00:00,Direct,499.0,Payment Mode unknown,INR,Bank unknown
8626,user9773,Product8,Initiated,Coupon unknown,2022-06-16 10:42:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8627,user9774,Product8,Initiated,Coupon unknown,2022-06-16 10:23:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8628,user9775,Product57,paid,Coupon unknown,2022-06-16 10:14:00,2022-06-16 00:00:00,Direct,1124.0,upi,INR,Bank unknown
8629,user9776,Product8,Initiated,Coupon unknown,2022-06-16 09:53:00,2022-06-16 00:00:00,Direct,1499.0,Payment Mode unknown,INR,Bank unknown
8630,user9777,Product8,Initiated,Coupon unknown,2022-06-16 09:27:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8631,user9777,Product8,Initiated,Coupon unknown,2022-06-16 09:27:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8632,user9280,Product31,paid,Coupon unknown,2022-06-16 08:41:00,2022-06-16 00:00:00,Direct,1499.0,upi,INR,Bank unknown
8633,user9769,Product4,paid,Coupon unknown,2022-06-16 08:11:00,2022-06-16 00:00:00,Direct,2022.0,upi,INR,Bank unknown
8634,user9782,Product58,Initiated,Coupon unknown,2022-06-16 08:09:00,2022-06-16 00:00:00,Direct,990.0,Payment Mode unknown,USD,Bank unknown
8635,user9629,Product8,Initiated,Coupon unknown,2022-06-16 07:24:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8636,user9784,Product8,Initiated,Coupon4,2022-06-16 07:21:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
8637,user9785,Product8,Initiated,Coupon unknown,2022-06-16 06:34:00,2022-06-16 00:00:00,Influencer,1499.0,Payment Mode unknown,INR,Bank unknown
